a,b,c,d
0.465433693018499,3.18213882679329,0.559155012616489,1.12441753085074
2.69396630618737,0.599623195824101,0.258419023904071,1.92969881268799
0.258891624305537,2.91254329672451,1.64234010366431,0.712463991918387
2.624352553155,0.10470404468844,2.77895006810677,1.02520958212709
0.52978715982911,0.313064708397553,1.0601335019513,1.27937191957104
0.150028817144811,0.055544690001681,2.82408252077951,3.95805293604935
0.714572824369678,0.956421863504207,2.42873627769815,4.12431084705404
1.88292977957753,2.39251517401119,2.59422036022876,1.78270666302536
0.61097807273426,0.453871300237135,3.6659353981348,0.008551650483107
2.28662197303536,1.24662299674914,1.73717521262778,0.832080906159985
0.519200383822531,0.91286952545174,2.58632459164868,0.54653152409304
0.302995161231592,4.48157710278208,1.19800259629493,1.25381207354836
1.10755034906562,0.419365729774349,0.694291864597652,4.51890632004017
0.999036505031682,1.0708828721357,0.680173526976659,2.45733449186683
3.50210124584146,2.23931182114761,1.52076866188762,0.880844614027525
1.308169956526,1.64990126129304,2.07847910664853,2.74732374954275
2.11340433757398,2.83816080173872,0.229168852804623,0.102146048780369
2.65185615324193,2.60172979297713,1.13833273265013,0.428374220516827
1.98375660547066,0.665174460256286,1.57029393761542,0.311990858114578
3.50774527785147,2.57841149556085,0.927204707152856,2.86645204512316
3.28577584196253,2.20385893602406,1.49319973424231,0.182512134905219
1.14447213578715,1.51003102842065,2.30348850277308,1.11874897585361
2.40500756391896,1.71392422302747,1.91425359327144,3.16455295398081
0.279966087060769,1.33916747853116,1.18971053695862,2.10817536840571
2.02177770299975,1.15764999724866,0.503476029225427,0.772253051478234
2.5168721636568,3.55396919995038,1.70801576074756,0.774017797945631
2.26995970798278,0.78714064304386,2.04921506642778,0.165956512276339
1.99470308757608,1.00947944138495,0.891075617003295,0.263915294024443
3.70960703881113,0.252485191906026,4.99803517776586,0.262562748789064
1.28228664305143,1.26639743114374,0.772964476640371,4.29088242832354
0.279040041806309,0.117340031208583,1.96966702233834,1.14786934461725
0.226312267302233,4.05889202952627,2.02653772319083,3.22398616665145
3.20763304355922,0.535044864997727,1.44093968151064,1.53660623015821
0.104809951034117,2.12590963724135,0.767922592163991,2.19206932364873
0.833885746163541,3.3970480731399,1.03611396751391,0.318875604223777
1.43788853496959,3.28031820762527,1.69708939059405,0.774909389861532
4.13420057092442,0.935463731272177,0.569015784925255,1.88120121240353
1.15196202486987,1.52288478285625,4.69644726564613,1.81704169838106
0.895161875646474,1.15596768209737,3.33004697173734,3.95978555734111
2.49806245698629,0.956883835284829,1.83105175038768,1.90850958554227
0.445220719111962,2.96669872021364,1.2272107925945,1.74235701691992
1.91429820393828,1.30227391062032,1.23355636937484,4.33110713995827
0.564862934510223,1.80293513634826,2.27658015165357,0.015862624938655
0.14102376633356,2.38067550421396,1.1608952483974,0.778734500849859
3.02078090889653,4.41797046755667,4.43440479289505,1.98473911885537
2.02781915256093,0.136037436635116,2.29571866226873,1.12779595278187
2.92426321028255,0.126037282926303,3.6760984540454,3.49065981706268
1.77000291345216,1.9516520459821,1.55564129213232,1.48193672003665
1.26192071455649,2.99246986898835,0.70983253640203,0.265037721732809
1.48648148900668,0.117505280622974,1.18051251222508,2.16429745581402
1.83959371344764,2.57855984569771,0.067437061133361,2.52164944280251
1.49466605691042,1.40686876652036,1.0134605032439,1.28645798746057
1.55593524058269,1.83206790551921,2.70012616932921,0.055591941357142
3.45241674484804,0.837057265703599,0.189715038011771,3.52583788890054
1.57059409043736,0.472201174273612,4.77329330564597,1.04917801003169
0.453657804471059,0.485674256808245,3.73481919324666,2.60283595315649
2.06454299114034,2.67712206789938,0.307848464544049,2.13311670899812
2.76987904360005,1.18927604569479,4.35300879372102,0.151625327434396
1.5861142384209,0.678365451672991,0.223338618010169,0.395885279409965
1.62364796214332,1.076005619185,4.67651208179553,2.38234439398586
0.590179368094122,1.32287195292019,3.14602922369783,4.12031001515049
0.454042655646848,1.98062550382812,2.55405788967015,1.43602768626029
1.39847100674919,2.25899944654862,0.461563487346288,1.39855919600538
